2018;10;22;02;00;17.30;78.00;1017.70;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;7.64;81.87;15.88;122.97;59.62;155.76;14.76
2018;10;22;03;00;17.95;81.00;1017.60;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;7.21;92.86;16.61;119.90;62.85;148.59;13.68
2018;10;22;04;00;18.18;85.00;1017.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;7.59;95.44;15.95;118.30;60.78;141.98;14.04
2018;10;22;05;00;17.44;92.00;1017.50;0.00;0.00;48.00;0.00;48.00;10.00;0.00;0.00;8.05;100.30;15.08;123.31;61.47;138.56;24.84
2018;10;22;06;00;17.78;94.00;1018.10;0.80;0.00;21.00;0.00;10.00;21.00;0.00;0.00;6.99;101.89;14.51;133.99;60.84;140.28;23.04
2018;10;22;07;00;17.67;94.00;1018.30;0.10;0.00;100.00;0.00;0.00;100.00;0.00;0.00;8.05;79.70;15.26;109.29;57.03;136.02;14.40
2018;10;22;08;00;17.81;92.00;1018.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;12.76;73.61;21.63;92.86;46.28;129.63;22.68
2018;10;22;09;00;19.40;80.00;1018.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;99.68;12.92;77.12;19.83;86.88;43.94;124.99;23.40
2018;10;22;10;00;22.17;68.00;1018.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;276.79;18.69;105.64;21.63;108.43;42.21;118.53;25.92
2018;10;22;11;00;23.62;61.00;1018.90;0.00;0.00;23.00;0.00;23.00;0.00;45.32;434.32;20.38;122.01;21.49;121.29;39.95;114.49;28.08
2018;10;22;12;00;24.63;56.00;1018.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;550.02;19.09;134.24;19.62;132.77;32.45;109.44;24.84
2018;10;22;13;00;23.17;65.00;1019.70;0.00;0.00;0.00;0.00;0.00;0.00;60.00;620.33;18.71;149.98;20.01;149.74;22.04;141.63;21.24
2018;10;22;14;00;23.20;66.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;639.91;17.71;153.43;18.84;153.92;19.62;137.23;19.08
2018;10;22;15;00;23.15;67.00;1020.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;602.53;16.18;159.15;16.98;158.88;18.90;130.36;17.64
2018;10;22;16;00;22.67;69.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;511.75;13.36;165.96;13.71;166.33;18.58;125.54;15.12
2018;10;22;17;00;21.90;73.00;1019.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;380.03;9.78;173.66;10.14;173.88;18.58;111.60;14.76
2018;10;22;18;00;20.63;80.00;1019.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;214.49;6.48;180.00;6.84;180.00;24.02;109.25;9.00
2018;10;22;19;00;18.18;95.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;50.57;43.61;2.81;219.81;3.32;192.53;25.50;108.95;3.96
2018;10;22;20;00;17.83;95.00;1020.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.33;311.63;2.60;303.69;26.67;111.37;2.52
2018;10;22;21;00;17.66;96.00;1020.60;0.00;0.00;36.00;37.00;36.00;0.00;0.00;0.00;4.90;323.97;4.07;315.00;30.75;128.35;2.88
2018;10;22;22;00;17.64;95.00;1020.90;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;3.22;333.43;2.41;296.57;30.97;125.54;2.16
2018;10;22;23;00;18.50;88.00;1020.70;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;4.51;28.61;3.42;18.43;25.78;125.91;4.32
2018;10;23;00;00;18.54;84.00;1021.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;6.92;51.34;6.64;40.60;28.58;130.91;9.36
2018;10;23;01;00;18.29;82.00;1021.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;7.49;54.78;7.90;46.85;29.33;131.52;6.84
2018;10;23;02;00;18.38;78.00;1020.50;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;6.95;68.75;6.29;66.37;28.39;140.66;5.40
2018;10;23;03;00;17.84;78.00;1020.60;0.00;0.00;100.00;92.00;100.00;0.00;0.00;0.00;6.88;83.99;6.73;105.52;28.53;150.52;5.76
2018;10;23;04;00;16.98;79.00;1020.80;0.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00;7.99;82.23;10.04;104.53;26.87;147.59;8.64
2018;10;23;05;00;15.89;85.00;1021.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.39;75.96;17.56;105.46;31.95;146.49;15.12
2018;10;23;06;00;15.90;88.00;1021.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.25;97.35;24.12;127.72;35.58;154.21;19.08
2018;10;23;07;00;15.30;92.00;1022.00;0.00;0.00;35.00;0.00;0.00;35.00;0.00;0.00;11.18;93.69;25.28;125.73;31.77;160.13;17.64
2018;10;23;08;00;17.37;92.00;1022.80;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;9.89;100.49;20.93;130.82;25.93;166.35;11.88
2018;10;23;09;00;19.55;86.00;1023.10;0.00;0.00;100.00;0.00;0.00;100.00;0.00;51.62;9.47;98.75;14.81;115.94;25.85;167.12;14.76
2018;10;23;10;00;21.30;79.00;1023.10;0.00;0.00;100.00;0.00;0.00;100.00;0.00;142.40;20.30;127.07;23.98;131.35;24.15;169.70;19.44
2018;10;23;11;00;21.71;77.00;1023.20;0.00;0.00;100.00;0.00;0.00;100.00;0.00;241.19;24.76;130.87;28.04;131.88;21.60;179.05;29.88
2018;10;23;12;00;22.31;73.00;1023.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;297.26;25.71;135.57;28.27;136.55;17.46;188.30;24.48
2018;10;23;13;00;21.02;86.00;1023.30;0.00;0.00;100.00;0.00;3.00;100.00;0.00;178.00;18.03;153.95;19.19;156.80;23.13;200.97;19.08
2018;10;23;14;00;20.65;87.00;1023.40;0.00;0.00;100.00;0.00;100.00;100.00;0.00;152.19;12.88;153.43;13.57;158.20;24.12;180.00;15.48
2018;10;23;15;00;21.76;80.00;1023.20;0.00;0.00;100.00;0.00;100.00;100.00;0.00;267.00;10.14;152.53;9.50;155.38;22.91;188.13;10.44
2018;10;23;16;00;22.90;72.00;1022.90;0.00;0.00;9.00;0.00;2.00;9.00;54.26;428.09;13.85;152.10;13.53;154.80;19.09;177.84;14.04
2018;10;23;17;00;22.12;75.00;1023.40;0.00;0.00;4.80;16.00;0.00;3.00;56.94;379.14;14.34;151.50;14.65;152.18;13.85;155.43;13.32
2018;10;23;18;00;20.38;84.00;1023.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;211.82;12.40;154.18;14.17;152.78;16.06;132.27;13.68
2018;10;23;19;00;18.08;98.00;1023.30;0.00;0.00;30.00;0.00;30.00;0.00;33.58;42.72;8.56;157.75;16.12;150.57;17.91;120.17;16.56
2018;10;23;20;00;18.40;95.00;1023.80;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;6.30;149.04;14.78;145.92;20.50;120.62;12.24
2018;10;23;21;00;18.60;95.00;1024.10;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;5.32;118.30;11.21;137.60;18.86;131.91;16.92
2018;10;23;22;00;18.26;98.00;1024.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;7.79;123.69;14.76;135.00;17.28;144.32;18.00
2018;10;23;23;00;18.22;97.00;1024.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;10.99;121.61;18.47;123.07;18.34;136.59;24.48
2018;10;24;00;00;18.53;94.00;1024.60;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;11.50;110.14;14.33;115.28;17.97;122.74;16.56
2018;10;24;01;00;18.40;96.00;1024.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;9.06;96.84;12.31;105.26;18.58;111.60;23.76
2018;10;24;02;00;18.29;96.00;1024.20;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;9.39;85.60;12.68;96.52;20.46;118.37;13.68
2018;10;24;03;00;18.10;96.00;1024.20;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;10.45;91.97;14.93;105.38;28.08;143.86;18.00
2018;10;24;04;00;17.68;97.00;1024.30;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;10.82;86.19;16.81;99.87;33.97;130.27;19.80
2018;10;24;05;00;17.08;97.00;1024.20;0.00;0.00;33.00;0.00;0.00;33.00;0.00;0.00;12.78;80.27;20.63;96.01;37.85;122.18;27.00
2018;10;24;06;00;16.43;97.00;1023.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.80;74.88;23.02;99.90;37.97;121.43;29.52
2018;10;24;07;00;15.44;95.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.80;74.88;25.10;98.25;37.66;121.72;24.48
2018;10;24;08;00;14.97;86.00;1024.40;0.00;0.00;0.00;0.00;0.00;0.00;11.24;0.00;14.59;74.25;27.19;96.84;37.94;123.39;27.72
2018;10;24;09;00;18.65;58.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;95.23;16.20;88.73;24.03;98.62;39.82;127.28;33.12
2018;10;24;10;00;22.19;44.00;1024.30;0.00;0.00;0.00;0.00;0.00;0.00;60.00;275.01;20.95;109.06;24.61;110.56;40.74;133.57;29.88
2018;10;24;11;00;23.85;37.00;1024.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;429.87;24.57;124.85;27.46;124.32;40.32;127.38;32.40
2018;10;24;12;00;24.45;37.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;551.80;25.46;135.00;28.52;133.98;35.75;124.33;32.76
2018;10;24;13;00;23.57;57.00;1023.80;0.00;0.00;0.00;0.00;0.00;0.00;60.00;615.88;15.83;162.80;16.28;161.97;19.11;93.24;16.92
2018;10;24;14;00;23.65;56.00;1023.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;633.68;15.72;159.90;16.98;158.88;19.16;95.39;17.64
2018;10;24;15;00;23.61;55.00;1022.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;597.19;15.04;158.96;16.31;157.96;18.06;94.57;16.92
2018;10;24;16;00;23.26;53.00;1022.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;509.08;14.37;157.93;15.32;156.45;17.28;88.81;16.56
2018;10;24;17;00;22.45;58.00;1022.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;376.47;11.53;165.53;12.41;163.14;17.46;81.70;18.00
2018;10;24;18;00;21.30;63.00;1021.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;209.15;6.49;176.82;6.85;176.99;17.34;85.24;14.40
2018;10;24;19;00;19.44;73.00;1021.40;0.00;0.00;0.00;0.00;0.00;0.00;48.08;39.16;2.62;285.95;2.16;270.00;15.50;87.34;0.36
2018;10;24;20;00;19.07;70.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.83;341.57;7.42;337.17;14.80;85.82;7.20
2018;10;24;21;00;19.40;62.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.99;352.23;10.74;346.43;18.72;88.90;10.08
2018;10;24;22;00;18.99;61.00;1021.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.99;7.77;9.37;2.20;23.91;108.43;9.00
2018;10;24;23;00;18.46;64.00;1021.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.30;30.96;4.90;17.10;24.07;111.96;6.12
2018;10;25;00;00;18.44;65.00;1020.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.32;40.60;1.30;326.31;24.15;100.30;3.24
2018;10;25;01;00;17.96;69.00;1020.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.10;59.04;1.48;284.04;23.59;105.95;2.52
2018;10;25;02;00;17.60;71.00;1019.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.24;90.00;0.72;270.00;21.66;111.45;1.08
2018;10;25;03;00;17.36;72.00;1019.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.88;68.20;0.36;360.00;20.33;112.93;1.08
2018;10;25;04;00;16.90;71.00;1019.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.19;56.31;1.61;26.57;19.83;105.80;1.80
2018;10;25;05;00;16.45;71.00;1018.70;0.00;0.00;5.10;17.00;0.00;0.00;0.00;0.00;6.92;62.10;4.20;59.04;20.46;118.37;2.88
2018;10;25;06;00;16.29;70.00;1018.60;0.00;0.00;8.40;28.00;0.00;0.00;0.00;0.00;9.11;71.57;7.57;87.27;20.67;125.07;5.76
2018;10;25;07;00;15.52;74.00;1018.50;0.00;0.00;9.00;30.00;0.00;0.00;0.00;0.00;10.31;77.91;13.36;104.04;21.03;128.05;10.08
2018;10;25;08;00;14.45;79.00;1018.60;0.00;0.00;9.30;31.00;0.00;0.00;9.25;0.00;11.37;79.05;17.29;121.37;22.57;123.94;14.04
2018;10;25;09;00;18.60;62.00;1018.60;0.00;0.00;11.10;37.00;0.00;0.00;52.91;103.24;9.11;80.91;15.08;123.31;22.68;125.96;14.76
2018;10;25;10;00;22.10;57.00;1019.00;0.00;0.00;5.40;18.00;0.00;0.00;56.55;282.13;8.40;133.26;9.18;138.18;23.95;132.56;12.24
2018;10;25;11;00;22.88;58.00;1019.10;0.00;0.00;17.40;58.00;0.00;0.00;48.89;431.65;11.68;146.31;12.29;148.17;22.66;134.36;16.56
2018;10;25;12;00;23.43;55.00;1019.00;0.00;0.00;30.00;100.00;0.00;0.00;40.85;532.22;15.00;149.74;16.30;149.47;24.99;131.50;20.16
2018;10;25;13;00;24.00;55.00;1018.20;0.00;0.00;30.00;100.00;0.00;0.00;40.85;591.85;14.11;174.14;14.44;175.71;11.97;105.71;14.04
2018;10;25;14;00;23.62;62.00;1017.50;0.00;0.00;40.00;100.00;40.00;0.00;34.47;602.53;13.72;175.49;14.08;175.60;11.97;96.91;13.32
2018;10;25;15;00;23.19;66.00;1017.20;0.00;0.00;96.00;100.00;96.00;0.00;0.00;499.29;12.96;178.41;13.32;178.45;14.04;88.53;12.96
2018;10;25;16;00;22.98;64.00;1017.00;0.00;0.00;6.90;23.00;0.00;0.00;55.60;440.55;12.92;192.88;13.63;192.20;11.93;84.81;12.24
2018;10;25;17;00;22.50;62.00;1016.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;342.65;7.97;198.43;8.31;197.65;12.22;76.37;8.28
2018;10;25;18;00;21.52;67.00;1016.70;0.00;0.00;10.50;35.00;0.00;0.00;53.30;214.49;4.10;217.87;4.10;217.87;12.22;76.37;5.76
2018;10;25;19;00;19.27;79.00;1016.10;0.00;0.00;30.00;100.00;0.00;0.00;31.90;42.72;2.52;270.00;2.90;277.13;13.10;74.05;2.52
2018;10;25;20;00;18.26;82.00;1016.30;0.00;0.00;30.00;100.00;0.00;0.00;0.00;0.00;4.10;285.26;5.35;289.65;12.07;79.70;4.68
2018;10;25;21;00;18.38;80.00;1016.20;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;3.56;315.00;6.61;299.36;12.98;93.18;6.84
2018;10;25;22;00;19.10;78.00;1016.40;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;1.80;323.13;4.02;280.30;11.63;111.80;5.40
2018;10;25;23;00;19.15;78.00;1015.80;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;3.88;68.20;3.08;110.56;13.01;104.42;1.80
2018;10;26;00;00;18.67;77.00;1015.60;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;6.73;105.52;9.96;130.60;15.54;103.39;7.92
2018;10;26;01;00;18.24;77.00;1015.40;0.00;0.00;100.00;100.00;100.00;8.00;0.00;0.00;6.62;112.38;11.09;144.25;13.36;117.26;11.52
2018;10;26;02;00;17.97;81.00;1014.90;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;5.35;137.73;11.01;168.69;13.49;133.92;12.60
2018;10;26;03;00;18.05;97.00;1014.80;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;7.29;200.22;16.33;194.04;13.05;155.56;8.64
2018;10;26;04;00;18.09;97.00;1014.10;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;7.63;289.29;14.04;270.00;7.20;270.00;9.36
2018;10;26;05;00;17.21;96.00;1013.40;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;10.81;358.09;17.58;337.11;4.55;18.43;12.60
2018;10;26;06;00;16.73;95.00;1013.60;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;5.40;306.87;17.73;299.17;5.15;24.78;10.08
2018;10;26;07;00;16.82;96.00;1014.10;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;8.43;289.98;20.19;291.99;7.92;360.00;18.72
2018;10;26;08;00;16.90;87.00;1014.80;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;5.15;347.91;13.98;325.49;7.42;22.83;13.32
2018;10;26;09;00;16.89;85.00;1015.20;0.00;0.00;100.00;100.00;100.00;100.00;0.00;16.91;7.57;25.35;10.90;352.41;5.76;360.00;7.92
2018;10;26;10;00;19.45;70.00;1014.60;0.20;0.00;97.00;100.00;93.00;97.00;0.00;149.52;12.24;28.07;14.33;25.28;4.51;28.61;11.52
2018;10;26;11;00;20.25;60.00;1014.20;0.00;0.00;100.00;29.00;63.00;100.00;0.00;342.65;10.01;52.31;10.51;51.95;4.83;333.43;9.72
2018;10;26;12;00;20.77;58.00;1014.20;0.00;0.00;100.00;10.00;0.00;100.00;0.00;225.17;7.97;71.57;8.09;69.15;9.18;311.82;7.92
2018;10;26;13;00;19.80;78.00;1013.90;1.60;0.00;100.00;15.00;100.00;100.00;0.00;268.78;6.92;218.66;6.70;216.25;3.71;119.05;5.04
2018;10;26;14;00;19.26;83.00;1013.20;1.80;0.00;100.00;39.00;100.00;100.00;0.00;169.10;5.90;232.43;5.90;232.43;2.90;82.87;5.04
2018;10;26;15;00;18.84;88.00;1012.90;2.00;0.00;100.00;97.00;100.00;100.00;0.00;138.84;4.35;245.56;4.55;251.57;3.71;29.05;5.40
2018;10;26;16;00;18.52;90.00;1012.70;2.10;0.00;100.00;100.00;100.00;100.00;0.00;86.33;3.96;270.00;4.68;270.00;8.71;7.13;5.76
2018;10;26;17;00;18.27;92.00;1012.40;2.00;0.00;100.00;100.00;100.00;100.00;0.00;46.28;2.90;262.87;4.32;270.00;8.29;34.38;5.04
2018;10;26;18;00;17.95;94.00;1012.00;1.70;0.00;100.00;100.00;100.00;100.00;0.00;21.36;1.30;303.69;2.10;300.96;5.59;75.07;4.68
2018;10;26;19;00;17.64;96.00;1012.00;0.40;0.00;100.00;100.00;100.00;100.00;0.00;2.67;8.56;14.62;13.05;24.44;11.37;79.05;10.44
2018;10;26;20;00;16.81;95.00;1012.50;0.40;0.00;100.00;100.00;100.00;100.00;0.00;0.00;10.59;17.82;14.71;21.54;27.46;55.68;16.92
2018;10;26;21;00;16.55;95.00;1012.70;0.40;0.00;100.00;100.00;100.00;100.00;0.00;0.00;7.86;344.05;10.74;346.43;26.74;46.64;16.56
2018;10;26;22;00;16.47;95.00;1013.00;0.20;0.00;100.00;100.00;100.00;100.00;0.00;0.00;8.40;350.13;11.88;360.00;27.03;48.24;17.64
2018;10;26;23;00;16.32;94.00;1013.00;0.10;0.00;100.00;100.00;100.00;100.00;0.00;0.00;8.29;357.51;13.32;360.00;24.34;38.40;16.92
2018;10;27;00;00;16.28;93.00;1012.40;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;6.64;347.47;12.37;351.63;25.78;35.91;12.60
2018;10;27;01;00;15.41;95.00;1012.60;0.00;0.00;58.00;18.00;58.00;0.00;0.00;0.00;7.75;338.20;13.21;342.55;23.48;35.64;16.56
2018;10;27;02;00;14.60;95.00;1012.20;0.00;0.00;6.00;20.00;0.00;0.00;0.00;0.00;8.56;337.75;14.76;347.32;18.51;13.50;17.28
2018;10;27;03;00;14.18;95.00;1011.60;0.00;0.00;5.40;18.00;0.00;5.00;0.00;0.00;9.35;344.36;16.30;353.66;18.86;13.24;14.76
2018;10;27;04;00;14.05;95.00;1011.30;0.00;0.00;2.10;7.00;0.00;0.00;0.00;0.00;10.70;340.35;20.97;344.05;16.52;11.31;14.40
2018;10;27;05;00;14.01;94.00;1010.70;0.00;0.00;20.00;9.00;20.00;0.00;0.00;0.00;12.76;343.61;21.48;346.43;16.17;348.44;16.20
2018;10;27;06;00;13.14;92.00;1010.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.71;346.33;22.03;348.69;19.44;360.00;20.88
2018;10;27;07;00;12.72;92.00;1010.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.58;339.78;23.47;339.34;22.46;353.56;25.20
2018;10;27;08;00;13.12;93.00;1010.90;0.00;0.00;0.00;0.00;0.00;0.00;8.31;0.00;17.78;338.63;30.63;340.07;26.08;353.66;23.04
2018;10;27;09;00;14.74;85.00;1010.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;87.22;21.07;343.11;27.94;345.07;28.88;349.95;26.64
2018;10;27;10;00;16.23;78.00;1011.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;267.00;22.91;351.87;27.65;351.76;28.04;347.39;27.00
2018;10;27;11;00;17.22;74.00;1011.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;422.75;25.86;351.19;30.55;351.87;30.30;336.18;31.32
2018;10;27;12;00;18.45;67.00;1010.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;543.79;27.77;346.50;32.14;347.05;34.80;335.56;31.68
2018;10;27;13;00;19.65;54.00;1010.90;0.00;0.00;0.00;0.00;0.00;0.00;60.00;617.66;31.76;342.18;36.45;343.35;28.59;343.16;32.76
2018;10;27;14;00;19.92;50.00;1010.50;0.00;0.00;0.00;0.00;0.00;0.00;60.00;639.02;32.05;345.03;37.11;345.96;37.11;351.63;36.00
2018;10;27;15;00;19.90;45.00;1010.20;0.00;0.00;0.00;0.00;0.00;0.00;60.00;610.54;34.05;346.55;39.83;347.47;38.66;355.19;38.16
2018;10;27;16;00;19.56;43.00;1009.70;0.00;0.00;2.40;8.00;0.00;0.00;58.47;522.43;35.69;351.30;42.51;352.21;42.27;4.89;39.24
2018;10;27;17;00;18.81;41.00;1009.40;0.00;0.00;61.00;100.00;61.00;0.00;21.06;388.04;37.06;352.18;44.92;353.56;53.23;11.31;38.52
2018;10;27;18;00;16.39;43.00;1009.40;0.00;0.00;0.00;0.00;0.00;0.00;60.00;210.93;37.29;353.90;47.30;355.63;54.83;13.67;43.20
2018;10;27;19;00;14.01;51.00;1009.60;0.00;0.00;7.80;26.00;0.00;0.00;40.78;38.27;35.04;355.29;46.19;355.98;59.48;9.41;42.48
2018;10;27;20;00;13.35;54.00;1010.00;0.00;0.00;56.00;100.00;56.00;0.00;0.00;0.00;34.56;359.40;45.72;360.00;67.06;8.96;44.64
2018;10;27;21;00;12.72;56.00;1010.50;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;34.97;2.95;45.81;3.60;74.75;9.14;46.08
2018;10;27;22;00;12.22;60.00;1010.70;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;31.09;5.31;40.51;5.61;76.13;6.79;42.48
2018;10;27;23;00;12.06;63.00;1010.30;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;27.78;3.72;36.78;3.37;72.32;5.43;39.60
2018;10;28;00;00;11.15;69.00;1010.30;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;25.92;359.20;35.65;358.84;70.60;2.05;36.72
2018;10;28;01;00;11.05;72.00;1010.20;0.00;0.00;49.00;0.00;0.00;49.00;0.00;0.00;25.10;351.75;34.62;351.03;68.92;356.11;37.08
2018;10;28;02;00;10.42;76.00;1009.30;0.00;0.00;26.00;0.00;0.00;26.00;0.00;0.00;25.70;348.69;35.30;348.23;69.70;352.58;38.16
2018;10;28;03;00;10.88;70.00;1009.00;0.40;0.00;100.00;0.00;100.00;100.00;0.00;0.00;27.91;353.33;35.59;352.44;66.60;359.69;40.68
2018;10;28;04;00;10.58;70.00;1008.60;0.00;0.00;100.00;0.00;60.00;100.00;0.00;0.00;28.31;348.26;37.21;347.71;62.71;357.37;40.68
2018;10;28;05;00;9.63;74.00;1008.10;0.00;0.00;100.00;0.00;100.00;13.00;0.00;0.00;24.01;347.01;33.27;346.87;58.48;355.76;36.36
2018;10;28;06;00;10.15;70.00;1007.60;0.00;0.00;87.00;0.00;13.00;87.00;0.00;0.00;23.02;350.10;31.14;349.34;56.33;355.60;35.28
